item,itemLabel,linkcount
http://www.wikidata.org/entity/Q32204486,Fyfe Glacier,1
http://www.wikidata.org/entity/Q32205858,Geikie Glacier,1
http://www.wikidata.org/entity/Q32205897,Gem Glacier,1
http://www.wikidata.org/entity/Q32207236,Gino Watkins Glacier,1
http://www.wikidata.org/entity/Q32208917,Godley Glacier,1
http://www.wikidata.org/entity/Q32209487,Goldney Glacier,1
http://www.wikidata.org/entity/Q32211816,Grant Glacier,1
http://www.wikidata.org/entity/Q32212049,Grave Glacier,1
http://www.wikidata.org/entity/Q32213206,Grey Glacier,1
http://www.wikidata.org/entity/Q32213388,Gridiron Glaciers,1
http://www.wikidata.org/entity/Q32213889,Gulch Glacier,1
http://www.wikidata.org/entity/Q32214172,Haast,1
http://www.wikidata.org/entity/Q32214191,Haast Glacier,1
http://www.wikidata.org/entity/Q32215051,Hall Glacier,1
http://www.wikidata.org/entity/Q32215417,Hamilton Glacier,1
http://www.wikidata.org/entity/Q32216824,Harper Glacier,1
http://www.wikidata.org/entity/Q32218388,Havelock Glacier,1
http://www.wikidata.org/entity/Q32218683,Hawkes Bay Glacier,1
http://www.wikidata.org/entity/Q32218958,Hayter Glacier,1
http://www.wikidata.org/entity/Q32218996,Hazard Glacier,1
http://www.wikidata.org/entity/Q32219310,Hector Glacier,1
http://www.wikidata.org/entity/Q32219341,Hecuba Glacier,1
http://www.wikidata.org/entity/Q32219394,Heemskirk Glacier,1
http://www.wikidata.org/entity/Q32220459,Hesse Glacier,1
http://www.wikidata.org/entity/Q32223625,Hooker Glacier,1
http://www.wikidata.org/entity/Q32224048,Horace Walker Glacier,1
http://www.wikidata.org/entity/Q32224994,Hour Glass Glacier,1
http://www.wikidata.org/entity/Q32227194,Huxley Glacier,1
http://www.wikidata.org/entity/Q32228436,Iso Glacier,1
http://www.wikidata.org/entity/Q32228460,Isobel Glacier,1
http://www.wikidata.org/entity/Q32228572,Ivory Glacier,1
http://www.wikidata.org/entity/Q32228679,Jack Glacier,1
http://www.wikidata.org/entity/Q32229040,Jagged Glacier,1
http://www.wikidata.org/entity/Q32229061,Jalf Glacier,1
http://www.wikidata.org/entity/Q32229171,Jasper Glacier,1
http://www.wikidata.org/entity/Q32229178,Jaspur Glacier,1
http://www.wikidata.org/entity/Q32229369,Jervois Glacier,1
http://www.wikidata.org/entity/Q32229389,Jewel Glacier,1
http://www.wikidata.org/entity/Q32229490,Joe Glacier,1
http://www.wikidata.org/entity/Q32229576,Johannes Glacier,1
http://www.wikidata.org/entity/Q32229615,John Inglis Glacier,1
http://www.wikidata.org/entity/Q32230125,Joyce Glacier,1
http://www.wikidata.org/entity/Q32230414,Jura Glacier,1
http://www.wikidata.org/entity/Q32230818,Kahutea Glacier,1
http://www.wikidata.org/entity/Q32235115,Kaufmann Glacier,1
http://www.wikidata.org/entity/Q32235918,Kea Glacier,1
http://www.wikidata.org/entity/Q32236906,Kilmarnock Glacier,1
http://www.wikidata.org/entity/Q32237605,Kitchener Glacier,1
http://www.wikidata.org/entity/Q32239975,Korako Glacier,1
http://www.wikidata.org/entity/Q32242147,La Perouse Glacier,1
http://www.wikidata.org/entity/Q32243372,Langdale Glacier,1
http://www.wikidata.org/entity/Q32243847,Lawrence Glacier,1
http://www.wikidata.org/entity/Q32243976,Le Blanc Glacier,1
http://www.wikidata.org/entity/Q32244252,Lecky Glacier,1
http://www.wikidata.org/entity/Q32244466,Leeb Glacier,1
http://www.wikidata.org/entity/Q32244834,Leonard Glacier,1
http://www.wikidata.org/entity/Q32245349,Limbo Glacier,1
http://www.wikidata.org/entity/Q32245664,Linda Glacier,1
http://www.wikidata.org/entity/Q32245768,Lindsay Glacier,1
http://www.wikidata.org/entity/Q32247289,Liverpool Glacier,1
http://www.wikidata.org/entity/Q32248743,Lord Glacier,1
http://www.wikidata.org/entity/Q22657128,Gwendolyn Glacier,1
http://www.wikidata.org/entity/Q22657168,South Canoe Glacier,1
http://www.wikidata.org/entity/Q22657303,Longridge Glacier,1
http://www.wikidata.org/entity/Q22657906,Q22657906,1
http://www.wikidata.org/entity/Q22657953,South Grant Glacier,1
http://www.wikidata.org/entity/Q22657979,South Grenville Glacier,1
http://www.wikidata.org/entity/Q22658178,South Horseshoe Glacier,1
http://www.wikidata.org/entity/Q22658906,South Moraine Hill Glacier,1
http://www.wikidata.org/entity/Q22659422,Q22659422,1
http://www.wikidata.org/entity/Q22660246,Raush Glacier,1
http://www.wikidata.org/entity/Q22697920,Arrow Glacier,1
http://www.wikidata.org/entity/Q22700935,Belvedere Glacier,1
http://www.wikidata.org/entity/Q22702949,Decade Icefield,1
http://www.wikidata.org/entity/Q23017428,Ratzel Glacier,1
http://www.wikidata.org/entity/Q23042378,Glasiologbreen,1
http://www.wikidata.org/entity/Q23042437,Krøkjebreen,1
http://www.wikidata.org/entity/Q23644117,Chisana Glacier,1
http://www.wikidata.org/entity/Q24189612,Douglas Glacier,1
http://www.wikidata.org/entity/Q24229383,Snowbird Glacier,1
http://www.wikidata.org/entity/Q24259265,Sphinx Glacier,1
http://www.wikidata.org/entity/Q22414541,Andrei Glacier,1
http://www.wikidata.org/entity/Q22415346,Map Glacier,1
http://www.wikidata.org/entity/Q22415597,Verdun Glacier,1
http://www.wikidata.org/entity/Q22416793,Vern Ritchie Glacier,1
http://www.wikidata.org/entity/Q22417213,King Edward Glacier,1
http://www.wikidata.org/entity/Q22417286,Eremite Glacier,1
http://www.wikidata.org/entity/Q22417989,Q22417989,1
http://www.wikidata.org/entity/Q22418386,Eridanus Glacier,1
http://www.wikidata.org/entity/Q22418991,Q22418991,1
http://www.wikidata.org/entity/Q22419013,Q22419013,1
http://www.wikidata.org/entity/Q22420620,Q22420620,1
http://www.wikidata.org/entity/Q22420653,Q22420653,1
http://www.wikidata.org/entity/Q22421166,Escalade Glacier,1
http://www.wikidata.org/entity/Q22421632,Escarpment Glacier,1
http://www.wikidata.org/entity/Q22422013,Esdras Glacier,1
http://www.wikidata.org/entity/Q22422414,Q22422414,1
http://www.wikidata.org/entity/Q22422477,Annapolis Glacier,1
http://www.wikidata.org/entity/Q22422729,Viking Ice Cap,1
http://www.wikidata.org/entity/Q22423278,Q22423278,1
http://www.wikidata.org/entity/Q22423284,Eskimo Glacier,1
http://www.wikidata.org/entity/Q22423674,Anniversary Glacier,1
http://www.wikidata.org/entity/Q22423680,Illusion Glacier,1
http://www.wikidata.org/entity/Q22423719,Stygge Glacier,1
http://www.wikidata.org/entity/Q22423778,Q22423778,1
http://www.wikidata.org/entity/Q22423797,Q22423797,1
http://www.wikidata.org/entity/Q22423819,Q22423819,1
http://www.wikidata.org/entity/Q22424069,Q22424069,1
http://www.wikidata.org/entity/Q22426315,Virginia Glacier,1
http://www.wikidata.org/entity/Q22426974,Q22426974,1
http://www.wikidata.org/entity/Q22427659,Q22427659,1
http://www.wikidata.org/entity/Q22428018,Green Glacier,1
http://www.wikidata.org/entity/Q22429116,Satsalla Glacier,1
http://www.wikidata.org/entity/Q22429202,Volley Glacier,1
http://www.wikidata.org/entity/Q22430782,Saugstad Glacier,1
http://www.wikidata.org/entity/Q22431119,Marine Glacier,1
http://www.wikidata.org/entity/Q22431321,Lillooet Glacier,1
http://www.wikidata.org/entity/Q22431839,Vowell Glacier,1
http://www.wikidata.org/entity/Q22431905,Lily Glacier,1
http://www.wikidata.org/entity/Q22431994,Vreeland Glacier,1
http://www.wikidata.org/entity/Q22432870,Q22432870,1
http://www.wikidata.org/entity/Q22432889,Q22432889,1
http://www.wikidata.org/entity/Q22432910,OK Glacier,1
http://www.wikidata.org/entity/Q22435361,Q22435361,1
http://www.wikidata.org/entity/Q22436145,Okpuddyshao Glacier,1
http://www.wikidata.org/entity/Q22436396,Sawmill Glacier,1
http://www.wikidata.org/entity/Q22436544,Q22436544,1
http://www.wikidata.org/entity/Q22437105,Greens Glacier,1
http://www.wikidata.org/entity/Q22437256,Q22437256,1
http://www.wikidata.org/entity/Q22437821,Q22437821,1
http://www.wikidata.org/entity/Q22437841,Q22437841,1
http://www.wikidata.org/entity/Q22437971,Kitsault Glacier,1
http://www.wikidata.org/entity/Q22438486,Wahleach Glacier,1
http://www.wikidata.org/entity/Q22439061,Waitabit Glacier,1
http://www.wikidata.org/entity/Q22439782,Scarp Glacier,1
http://www.wikidata.org/entity/Q22440464,Kiwa Glacier,1
http://www.wikidata.org/entity/Q22440857,Carlisle Glacier,1
http://www.wikidata.org/entity/Q22441365,Billy Whiskers Glacier,1
http://www.wikidata.org/entity/Q22441492,Q22441492,1
http://www.wikidata.org/entity/Q22441506,Q22441506,1
http://www.wikidata.org/entity/Q22441895,Klattasine Glacier,1
http://www.wikidata.org/entity/Q22442016,Carmarthen Glacier,1
http://www.wikidata.org/entity/Q22444147,Carnes Glacier,1
http://www.wikidata.org/entity/Q22444619,Antoinette Glacier,1
http://www.wikidata.org/entity/Q22444940,Masa Glacier,1
http://www.wikidata.org/entity/Q22445077,Inussualuk Glacier,1
http://www.wikidata.org/entity/Q22445232,Ontario Glacier,1
http://www.wikidata.org/entity/Q22445239,Inverness Glacier,1
http://www.wikidata.org/entity/Q22445418,Ooblooyah Glacier,1
http://www.wikidata.org/entity/Q22445570,Q22445570,1
http://www.wikidata.org/entity/Q22445576,Q22445576,1
http://www.wikidata.org/entity/Q22445617,Q22445617,1
http://www.wikidata.org/entity/Q22445676,Q22445676,1
http://www.wikidata.org/entity/Q22445878,Apex Glacier,1
http://www.wikidata.org/entity/Q22446073,Ipsoot Glacier,1
http://www.wikidata.org/entity/Q22446363,Appa Glacier,1
http://www.wikidata.org/entity/Q22446665,Carter Glacier,1
http://www.wikidata.org/entity/Q22446876,Approach Glacier,1
http://www.wikidata.org/entity/Q22446975,Surf Glacier,1
http://www.wikidata.org/entity/Q22447049,Surfusion Glacier,1
http://www.wikidata.org/entity/Q22447336,Opposer Glacier,1
http://www.wikidata.org/entity/Q22447680,Iron Glacier,1
http://www.wikidata.org/entity/Q22447891,Q22447891,1
http://www.wikidata.org/entity/Q22447901,Q22447901,1
http://www.wikidata.org/entity/Q22448217,Oreamnos Glacier,1
http://www.wikidata.org/entity/Q22448301,Casemate Glacier,1
http://www.wikidata.org/entity/Q22448617,Mastodon Glacier,1
http://www.wikidata.org/entity/Q22448708,Q22448708,1
http://www.wikidata.org/entity/Q22449474,Sutton Glacier,1
http://www.wikidata.org/entity/Q22449531,Q22449531,1
http://www.wikidata.org/entity/Q34843000,Ochhili Glacier,1
http://www.wikidata.org/entity/Q34843033,Oksfjellbreen,1
http://www.wikidata.org/entity/Q34843049,Oksskoltbreen,1
http://www.wikidata.org/entity/Q34843064,Okstindbreen,1
http://www.wikidata.org/entity/Q34843079,Okstindbreen,1
http://www.wikidata.org/entity/Q34843111,Olmmáijiekŋa,1
http://www.wikidata.org/entity/Q34843128,Olsokbreen,1
http://www.wikidata.org/entity/Q34843142,Omnsbreen,1
http://www.wikidata.org/entity/Q34843191,Osaskavlen,1
http://www.wikidata.org/entity/Q34843207,Otoko Glacier,1
http://www.wikidata.org/entity/Q34843218,Outlaw Glacier,1
http://www.wikidata.org/entity/Q34843233,Owir Glacier,1
http://www.wikidata.org/entity/Q34843248,Pachakhush Glacier,1
http://www.wikidata.org/entity/Q34843263,Park Glacier,1
http://www.wikidata.org/entity/Q34843279,Park Glacier,1
http://www.wikidata.org/entity/Q34843294,Park Pass Glacier,1
http://www.wikidata.org/entity/Q34843310,Passchendaele Icefall,1
http://www.wikidata.org/entity/Q34843325,Pasu Glacier,1
http://www.wikidata.org/entity/Q34843341,Patro Glacier,1
http://www.wikidata.org/entity/Q34843350,Pearl Drop Ice,1
http://www.wikidata.org/entity/Q34843361,Pechus Glacier,1
http://www.wikidata.org/entity/Q34843372,Pekhīn Glacier,1
http://www.wikidata.org/entity/Q34843383,Pembroke Glacier,1
http://www.wikidata.org/entity/Q34843398,Pench Glacier,1
http://www.wikidata.org/entity/Q34843409,Perth Glacier,1
http://www.wikidata.org/entity/Q34843424,Phargām Glacier,1
http://www.wikidata.org/entity/Q34843437,Pharosang Glacier,1
http://www.wikidata.org/entity/Q34843454,Phuparash Glacier,1
http://www.wikidata.org/entity/Q34843470,Phur Nisini Glacier,1
http://www.wikidata.org/entity/Q34843484,Pickelhaube Glacier,1
http://www.wikidata.org/entity/Q34843500,Piggbreen,1
http://www.wikidata.org/entity/Q34843513,Pilkington Glacier,1
http://www.wikidata.org/entity/Q34843528,Pirān,1
http://www.wikidata.org/entity/Q34843544,Pisan Glacier,1
http://www.wikidata.org/entity/Q34843558,Poerua Glacier,1
http://www.wikidata.org/entity/Q34843574,Poet Glacier,1
http://www.wikidata.org/entity/Q34843590,Ponārilio Glacier,1
http://www.wikidata.org/entity/Q34843606,Poshkāri Glacier,1
http://www.wikidata.org/entity/Q34843621,Potaninï Mösön Gol,1
http://www.wikidata.org/entity/Q34843636,Prism Glacier,1
http://www.wikidata.org/entity/Q34843652,Pumārikish Glacier,1
http://www.wikidata.org/entity/Q34843667,Purity Glacier,1
http://www.wikidata.org/entity/Q34843683,Pyttabrea,1
http://www.wikidata.org/entity/Q34843698,Qalandar Gum Glacier,1
http://www.wikidata.org/entity/Q34843712,Radiant Glacier,1
http://www.wikidata.org/entity/Q34843754,Ramnefjellbreen,1
http://www.wikidata.org/entity/Q34843777,Ramsay Glacier,1
http://www.wikidata.org/entity/Q34843791,Ranfurly Glacier,1
http://www.wikidata.org/entity/Q34843806,Raudeggbreen,1
http://www.wikidata.org/entity/Q34843817,Reid Glacier,1
http://www.wikidata.org/entity/Q34843831,Reindalsblåisen,1
http://www.wikidata.org/entity/Q34843846,Reinkalvfonna,1
http://www.wikidata.org/entity/Q34843860,Reinsnosfonni,1
http://www.wikidata.org/entity/Q34843877,Reinvikisen,1
http://www.wikidata.org/entity/Q34843889,Reischek Glacier,1
http://www.wikidata.org/entity/Q34843906,Rembesdalskåki,1
http://www.wikidata.org/entity/Q34843920,Retreat Snowfield,1
http://www.wikidata.org/entity/Q34843934,Richardson Glacier,1
http://www.wikidata.org/entity/Q34843948,Ridge Glacier,1
http://www.wikidata.org/entity/Q34843965,Riehppejiehkki,1
http://www.wikidata.org/entity/Q34843980,Rimo Glacier,1
http://www.wikidata.org/entity/Q34843995,Ringsbreen,1
http://www.wikidata.org/entity/Q34844011,Rinzho Glacier,1
http://www.wikidata.org/entity/Q34844027,Risht Glacier,1
http://www.wikidata.org/entity/Q34844058,Rivgojiekna,1
http://www.wikidata.org/entity/Q34844074,Rivtindbreda,1
http://www.wikidata.org/entity/Q34844089,Rizhun Glacier,1
http://www.wikidata.org/entity/Q34844121,Rob Roy Glacier,1
http://www.wikidata.org/entity/Q34844135,Rolleston Glacier,1
http://www.wikidata.org/entity/Q34844151,Rollover Glacier,1
http://www.wikidata.org/entity/Q34844166,Rolwāliṅ Glacier,1
http://www.wikidata.org/entity/Q34844180,Roshgol Glacier,1
http://www.wikidata.org/entity/Q34844196,Rotenvikbreen,1
http://www.wikidata.org/entity/Q34844211,Route Glacier,1
http://www.wikidata.org/entity/Q34844239,Rudolf Glacier,1
http://www.wikidata.org/entity/Q34844252,Runningsbreen,1
http://www.wikidata.org/entity/Q34844269,Russetindbreen,1
http://www.wikidata.org/entity/Q34844286,Ruteflotbreen,1
http://www.wikidata.org/entity/Q34844301,Ruth Glacier,1
http://www.wikidata.org/entity/Q34844316,Ryggfonna,1
http://www.wikidata.org/entity/Q34844331,Rypdalsbreen,1
http://www.wikidata.org/entity/Q34844349,Rágujiekŋa,1
http://www.wikidata.org/entity/Q34844365,Rødbergdalsbreen,1
http://www.wikidata.org/entity/Q34844381,Rønnåfonna,1
http://www.wikidata.org/entity/Q34844397,Røykjedalsbreen,1
http://www.wikidata.org/entity/Q34844410,Sachen Glacier,1
http://www.wikidata.org/entity/Q34844426,Safr Mulūk,1
http://www.wikidata.org/entity/Q34844441,Saint James Glacier,1
http://www.wikidata.org/entity/Q34844457,Saint Winifred Glacier,1
http://www.wikidata.org/entity/Q34844473,Sale Glacier,1
http://www.wikidata.org/entity/Q34844489,Salisbury Snowfield,1
http://www.wikidata.org/entity/Q34844519,Salīji Glacier,1
http://www.wikidata.org/entity/Q34844551,Sandfonna,1
http://www.wikidata.org/entity/Q34844567,Sandskarfonna,1
http://www.wikidata.org/entity/Q34844581,Sandåbreen,1
http://www.wikidata.org/entity/Q34844595,Sapphire Glacier,1
http://www.wikidata.org/entity/Q34844609,Sarawāli Glacier,1
http://www.wikidata.org/entity/Q34844624,Sauerjuven,1
http://www.wikidata.org/entity/Q32248814,Lornty Glacier,1
http://www.wikidata.org/entity/Q32249192,Lower Volta Glacier,1
http://www.wikidata.org/entity/Q32249844,Lyttle Glacier,1
http://www.wikidata.org/entity/Q32254429,Malcolm Glacier,1
http://www.wikidata.org/entity/Q32254494,Malte Brun Glacier,1
http://www.wikidata.org/entity/Q32255391,Mangaehuehu Glacier,1
http://www.wikidata.org/entity/Q32259660,Jeknaffojägna,1
http://www.wikidata.org/entity/Q32265461,Mangatoetoenui Glacier,1
http://www.wikidata.org/entity/Q32266038,Mangaturuturu Glacier,1
http://www.wikidata.org/entity/Q32267629,Mannering Glacier,1
http://www.wikidata.org/entity/Q32268573,Maori Glacier,1
http://www.wikidata.org/entity/Q32269894,Margaret Glacier,1
http://www.wikidata.org/entity/Q32270232,Marmaduke Dixon Glacier,1
http://www.wikidata.org/entity/Q32270510,Marshall Glacier,1
http://www.wikidata.org/entity/Q32270632,Martius Glacier,1
http://www.wikidata.org/entity/Q32271032,Mascarin Glacier,1
http://www.wikidata.org/entity/Q32273278,Mathers Glacier,1
http://www.wikidata.org/entity/Q32273640,Mattias Glacier,1
http://www.wikidata.org/entity/Q32273757,Maud Francis Glacier,1
http://www.wikidata.org/entity/Q32273766,Maud Glacier,1
http://www.wikidata.org/entity/Q32274924,McCardell Glacier,1
http://www.wikidata.org/entity/Q32275082,McCoy Glacier,1
http://www.wikidata.org/entity/Q32275691,McKenzie Glacier,1
http://www.wikidata.org/entity/Q32275762,McKerrow Glacier,1
http://www.wikidata.org/entity/Q32276509,Meg Glacier,1
http://www.wikidata.org/entity/Q32276576,Melchior Glacier,1
http://www.wikidata.org/entity/Q32276669,Memorial Glacier,1
http://www.wikidata.org/entity/Q32276752,Mercer Glacier,1
http://www.wikidata.org/entity/Q32276836,Merkl Glacier,1
http://www.wikidata.org/entity/Q32276978,Metelille Glacier,1
http://www.wikidata.org/entity/Q32278307,Milo Glacier,1
http://www.wikidata.org/entity/Q32281433,Mona Glacier,1
http://www.wikidata.org/entity/Q32281531,Monk Glacier,1
http://www.wikidata.org/entity/Q32281716,Montague Glacier,1
http://www.wikidata.org/entity/Q32281741,Monteith Glacier,1
http://www.wikidata.org/entity/Q32282107,Moore Glacier,1
http://www.wikidata.org/entity/Q32293687,Nansen Glacier,1
http://www.wikidata.org/entity/Q32294142,Neave Glacier,1
http://www.wikidata.org/entity/Q32295650,Ngakanohi Glacier,1
http://www.wikidata.org/entity/Q32299390,Noeline Glacier,1
http://www.wikidata.org/entity/Q32300704,North Poerua Glacier,1
http://www.wikidata.org/entity/Q32301304,Nuns Veil Glacier,1
http://www.wikidata.org/entity/Q32301489,O'Neil Glacier,1
http://www.wikidata.org/entity/Q32302159,Ogilvie Glacier,1
http://www.wikidata.org/entity/Q32307265,Omatane Glacier,1
http://www.wikidata.org/entity/Q33043499,The Landing,1
http://www.wikidata.org/entity/Q34197029,Lane Glacier,1
http://www.wikidata.org/entity/Q34197106,Hodge Glacier,1
http://www.wikidata.org/entity/Q34202363,Manuel Glacier,1
http://www.wikidata.org/entity/Q34202370,Lawson Glacier,1
http://www.wikidata.org/entity/Q34202439,Korotkiy Glacier,1
http://www.wikidata.org/entity/Q34202468,Shennong Glacier,1
http://www.wikidata.org/entity/Q34202679,Glukhoy Glacier,1
http://www.wikidata.org/entity/Q34202685,Tekuchiy Glacier,1
http://www.wikidata.org/entity/Q34831625,Airl Glacier,1
http://www.wikidata.org/entity/Q34831641,Akšuvonjiekki,1
http://www.wikidata.org/entity/Q34831655,Aling Glacier,1
http://www.wikidata.org/entity/Q34831671,Alvbreen,1
http://www.wikidata.org/entity/Q34831684,Ambu Lapcha Glacier,1
http://www.wikidata.org/entity/Q34831698,Andowīr Glacier,1
http://www.wikidata.org/entity/Q34831712,Annapurna Gletscher,1
http://www.wikidata.org/entity/Q34831728,Annette Plateau,1
http://www.wikidata.org/entity/Q34831742,Atark Glacier,1
http://www.wikidata.org/entity/Q34831757,Aurumghoni Glacier,1
http://www.wikidata.org/entity/Q34831772,Ausbreen,1
http://www.wikidata.org/entity/Q34831787,Ausebreen,1
http://www.wikidata.org/entity/Q34831802,Austdalsbreen,1
http://www.wikidata.org/entity/Q34831819,Austdalsnuten,1
http://www.wikidata.org/entity/Q34831847,Austerdalsisen,1
http://www.wikidata.org/entity/Q34831862,Austfjellfonna,1
http://www.wikidata.org/entity/Q34831881,Austre Memurubre,1
http://www.wikidata.org/entity/Q34831895,Baddjejiekki,1
http://www.wikidata.org/entity/Q34831910,Baintha Lukpār Glacier,1
http://www.wikidata.org/entity/Q34831927,Baklibreen,1
http://www.wikidata.org/entity/Q34831959,Basejiekŋa,1
http://www.wikidata.org/entity/Q34831975,Baskai Glacier,1
http://www.wikidata.org/entity/Q34832021,Beatnatjiekna,1
http://www.wikidata.org/entity/Q34832037,Benkehø,1
http://www.wikidata.org/entity/Q34832054,Berdalsbreen,1
http://www.wikidata.org/entity/Q34832082,Bergsæterbreen,1
http://www.wikidata.org/entity/Q34832099,Bessedørbreen,1
http://www.wikidata.org/entity/Q34832116,Besshøbreen,1
http://www.wikidata.org/entity/Q34832133,Biale Glacier,1
http://www.wikidata.org/entity/Q34832148,Biange Glacier,1
http://www.wikidata.org/entity/Q34832167,Bjåstadbreen,1
http://www.wikidata.org/entity/Q34832183,Bjørnabreen,1
http://www.wikidata.org/entity/Q34832198,Bjørnakyrkjebreen,1
http://www.wikidata.org/entity/Q34832215,Bjørnebreen,1
http://www.wikidata.org/entity/Q34832233,Bliehtjedielhtie,1
http://www.wikidata.org/entity/Q34832249,Blikskårbreen,1
http://www.wikidata.org/entity/Q34832264,Blåbreen,1
http://www.wikidata.org/entity/Q34832281,Blåbreen,1
http://www.wikidata.org/entity/Q34832295,Blåbreen,1
http://www.wikidata.org/entity/Q34832311,Blåbreen,1
http://www.wikidata.org/entity/Q34832326,Blåfonna,1
http://www.wikidata.org/entity/Q34832343,Blåisen,1
http://www.wikidata.org/entity/Q22449541,Q22449541,1
http://www.wikidata.org/entity/Q22449958,Sverdrup Glacier,1
http://www.wikidata.org/entity/Q22450050,Castle Towers Glacier,1
http://www.wikidata.org/entity/Q22450237,Argentine Glacier,1
http://www.wikidata.org/entity/Q22450327,Isachsen Glacier,1
http://www.wikidata.org/entity/Q22450955,Matier Glacier,1
http://www.wikidata.org/entity/Q22451072,Arklio Glacier,1
http://www.wikidata.org/entity/Q22451317,Catamount Glacier,1
http://www.wikidata.org/entity/Q22451407,Q22451407,1
http://www.wikidata.org/entity/Q22451445,Armchair Glacier,1
http://www.wikidata.org/entity/Q22451861,Q22451861,1
http://www.wikidata.org/entity/Q22451874,Q22451874,1
http://www.wikidata.org/entity/Q22451879,Fairy Glacier,1
http://www.wikidata.org/entity/Q22451884,Q22451884,1
http://www.wikidata.org/entity/Q22452381,Matthew Glacier,1
http://www.wikidata.org/entity/Q22452578,Swanzy Glacier,1
http://www.wikidata.org/entity/Q22452608,Arnaq Glacier,1
http://www.wikidata.org/entity/Q22452841,Falcon Glacier,1
http://www.wikidata.org/entity/Q22452995,Otranto Glacier,1
http://www.wikidata.org/entity/Q22453162,Q22453162,1
http://www.wikidata.org/entity/Q22453171,Q22453171,1
http://www.wikidata.org/entity/Q22453868,Falls Glacier,1
http://www.wikidata.org/entity/Q22454106,Q22454106,1
http://www.wikidata.org/entity/Q22454504,Swiss Arm,1
http://www.wikidata.org/entity/Q22454546,Swiss Glacier,1
http://www.wikidata.org/entity/Q22454847,Sxwitaoz Glacier,1
http://www.wikidata.org/entity/Q22454907,Q22454907,1
http://www.wikidata.org/entity/Q22454969,Q22454969,1
http://www.wikidata.org/entity/Q22454977,Sydkap Glacier,1
http://www.wikidata.org/entity/Q22454978,Q22454978,1
http://www.wikidata.org/entity/Q22454986,Sydkap Ice Cap,1
http://www.wikidata.org/entity/Q22455102,Q22455102,1
http://www.wikidata.org/entity/Q22455600,Maxwell Glacier,1
http://www.wikidata.org/entity/Q22456160,Otto Glacier,1
http://www.wikidata.org/entity/Q22456244,Centaurus Glacier,1
http://www.wikidata.org/entity/Q22456259,Q22456259,1
http://www.wikidata.org/entity/Q22456264,Q22456264,1
http://www.wikidata.org/entity/Q22456273,Q22456273,1
http://www.wikidata.org/entity/Q22457323,Q22457323,1
http://www.wikidata.org/entity/Q22457333,Q22457333,1
http://www.wikidata.org/entity/Q22457484,Farrow Glacier,1
http://www.wikidata.org/entity/Q22458389,Taghum Glacier,1
http://www.wikidata.org/entity/Q22458419,Q22458419,1
http://www.wikidata.org/entity/Q22458964,Q22458964,1
http://www.wikidata.org/entity/Q22458978,Tahumming Glacier,1
http://www.wikidata.org/entity/Q22459048,Q22459048,1
http://www.wikidata.org/entity/Q22459123,Fay Glacier,1
http://www.wikidata.org/entity/Q22459192,Asulkan Glacier,1
http://www.wikidata.org/entity/Q22459269,Asymptote Glacier,1
http://www.wikidata.org/entity/Q22459441,Atavist Glacier,1
http://www.wikidata.org/entity/Q22460135,Rollrock Glacier,1
http://www.wikidata.org/entity/Q22460305,Q22460305,1
http://www.wikidata.org/entity/Q22460493,Oval Glacier,1
http://www.wikidata.org/entity/Q22460543,Talchako Glacier,1
http://www.wikidata.org/entity/Q22460629,Taleomey Glacier,1
http://www.wikidata.org/entity/Q22460678,Oventop Glacier,1
http://www.wikidata.org/entity/Q22460770,Felsite Glacier,1
http://www.wikidata.org/entity/Q22460793,Atlantic Glacier,1
http://www.wikidata.org/entity/Q22461037,Overlord Glacier,1
http://www.wikidata.org/entity/Q22461218,Atrypa Glacier,1
http://www.wikidata.org/entity/Q22461313,Isolation Glacier,1
http://www.wikidata.org/entity/Q22461318,Roof Glacier,1
http://www.wikidata.org/entity/Q22461498,Isosceles Glacier,1
http://www.wikidata.org/entity/Q22461842,Roovers Glacier,1
http://www.wikidata.org/entity/Q22462110,Itasca Glacier,1
http://www.wikidata.org/entity/Q22462350,Ithaca Glacier,1
http://www.wikidata.org/entity/Q22462704,Q22462704,1
http://www.wikidata.org/entity/Q22463217,Ferris Glacier,1
http://www.wikidata.org/entity/Q22463376,Iviangernat Glacier,1
http://www.wikidata.org/entity/Q22463438,Aunteater Glacier,1
http://www.wikidata.org/entity/Q22463541,Aureole Icefield,1
http://www.wikidata.org/entity/Q22463744,Austen Glacier,1
http://www.wikidata.org/entity/Q22463794,Austerity Glacier,1
http://www.wikidata.org/entity/Q22463819,Tanquary Glacier,1
http://www.wikidata.org/entity/Q22463894,Fiala Glacier,1
http://www.wikidata.org/entity/Q22464265,Q22464265,1
http://www.wikidata.org/entity/Q22464420,Q22464420,1
http://www.wikidata.org/entity/Q22464542,Ross Arm,1
http://www.wikidata.org/entity/Q22464947,Q22464947,1
http://www.wikidata.org/entity/Q22465828,Filer Glacier,1
http://www.wikidata.org/entity/Q22466054,Page Glacier,1
http://www.wikidata.org/entity/Q22466217,Finality Glacier,1
http://www.wikidata.org/entity/Q22466397,Ayesha Glacier,1
http://www.wikidata.org/entity/Q22466402,Pagoda Glacier,1
http://www.wikidata.org/entity/Q22466498,Q22466498,1
http://www.wikidata.org/entity/Q22466755,Q22466755,1
http://www.wikidata.org/entity/Q22466816,Ayunnamat Glacier,1
http://www.wikidata.org/entity/Q22467021,Tats Glacier,1
